source_name	source_id	source_date	type_ordre	sexe	nom	prenom	nom_complet	objet (données brutes)	a_sa_demande	ambassadeur	ambassadeur_pays	ambassadeur_thematique	autres_prenoms	cabinet	cabinet_ministeriel	conseil_administration	conseil_des_ministres	conseiller_affaire_etrangeres	corps	cour_comptes	date_debut	date_fin	depart_retraite	duree	nom_alternatif
JORF	JORFTEXT000000359957	1993-01-23	nomination	M	Frasseto	Antoine	Antoine Frasseto	ambassadeur extraordinaire et plénipotentiaire de la République française auprès des Etats fédérés de Micronésie		oui	Micronésie						oui								
JORF	JORFTEXT000000176911	1993-01-23	nomination	M	Jacolin	Henry	Henry Jacolin	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Bosnie-Herzégovine		oui	Bosnie-Herzégovine						oui								
JORF	JORFTEXT000000725165	1993-01-21	nomination	M	Nougarède	Jean-François	Jean-François Nougarède	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République socialiste du Viet-Nam		oui	Vietnam						oui								
JORF	JORFTEXT000000726932	1993-01-13	nomination	M	Peissik	Michel	Michel Peissik	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de l'Ukraine		oui	Ukraine						oui								
JORF	JORFTEXT000000361315	1993-01-13	nomination	M	Le Gourrièrec	Alain	Alain Le Gourrièrec	ambassadeur extraordinaire et plénipotentiaire de la République française au Paraguay		oui	Paraguay						oui								
JORF	JORFTEXT000000360201	1993-01-07	nomination	M	Duqué	Richard	Richard Duqué	ambassadeur, représentant permanent de la France auprès de l'Union de l'Europe occidentale à Bruxelles		oui		oui					oui								
JORF	JORFTEXT000000542656	1992-12-19	nomination	M	Blot	Jacques	Jacques Blot	ambassadeur, représentant permanent de la France au conseil de l'Organisation du traité de l'Atlantique Nord à Bruxelles		oui		oui					oui								
JORF	JORFTEXT000000178878	1992-12-12	nomination	M	Rohou	Camille	Camille Rohou	ambassadeur extraordinaire et plénipotentiaire de la République française au Pérou		oui	Pérou						oui								
JORF	JORFTEXT000000178877	1992-12-12	nomination	M	Rochiccioli	Georges	Georges Rochiccioli	ambassadeur extraordinaire et plénipotentiaire de la République française en République unie de Tanzanie		oui	Tanzanie						oui								
JORF	JORFTEXT000000725748	1992-12-10	nomination	F	Timsit	Joëlle	Joëlle Timsit	ambassadeur extraordinaire et plénipotentiaire de la République française en Suède		oui	Suède						oui								
JORF	JORFTEXT000000543160	1992-12-10	nomination	M	Frasseto	Antoine	Antoine Frasseto	ambassadeur extraordinaire et plénipotentiaire de la République française aux îles Marshall;en résidence à Honolulu		oui		oui					oui								
JORF	JORFTEXT000000361501	1992-12-10	nomination	M	Bernard	Philippe	Philippe Bernard	ambassadeur extraordinaire et plénipotentiaire de la République française en République du Zaïre		oui	Zaïre						oui								
JORF	JORFTEXT000000528360	1992-11-24	nomination	M	Morel	Pierre	Pierre Morel	ambassadeur extraordinaire et plénipotentiaire de la République française en République du Tadjikistan;en résidence à Moscou		oui	Tadjikistan						oui								
JORF	JORFTEXT000000711535	1992-11-18	nomination	M	Koetschet	Régis	Régis Koetschet	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Sultanat d'Oman		oui	Oman						oui								
JORF	JORFTEXT000000711635	1992-11-14	nomination	M	Lacombe	Jean-Michel	Jean-Michel Lacombe	ambassadeur extraordinaire et plénipotentiaire de la République française en République populaire du Bangladesh		oui	Bangladesh						oui								
JORF	JORFTEXT000000344656	1992-11-07	nomination	M	Simon	Gérard	Gérard Simon	ambassadeur extraordinaire et plénipotentiaire de la République française au Burkina Faso		oui	Burkina Faso						oui								
JORF	JORFTEXT000000161563	1992-11-07	nomination	M	Charasse	Pierre	Pierre Charasse	ambassadeur extraordinaire et plénipotentiaire de la République française en République orientale de l'Uruguay		oui	Uruguay						oui								
JORF	JORFTEXT000000359865	1992-11-04	nomination	M	Gaussot	Jean-Michel	Jean-Michel Gaussot	ambassadeur extraordinaire et plénipotentiaire de la République française en République togolaise		oui	Togo						oui								
JORF	JORFTEXT000000177957	1992-10-30	nomination	M	Garrigue-Guyonnaud	Pierre	Pierre Garrigue-Guyonnaud	ambassadeur extraordinaire et plénipotentiaire de la République française en République fédérale du Nigeria		oui	Nigeria						oui								
JORF	JORFTEXT000000541794	1992-10-27	admission	M	Audibert	Jean	Audibert (Jean)	à faire valoir ses droits à la retraite;ambassadeur de France		oui		oui									1992-12-29		limite d'âge		
JORF	JORFTEXT000000163195	1992-10-17	nomination	M	Rey-Coquais	François	François Rey-Coquais	ambassadeur extraordinaire et plénipotentiaire de la République française en Islande		oui	Islande						oui								
JORF	JORFTEXT000000176878	1992-10-09	nomination	M	Girard	Dominique	Dominique Girard	ambassadeur extraordinaire et plénipotentiaire de la République française en République d'Indonésie		oui	Indonésie						oui								
JORF	JORFTEXT000000724702	1992-10-07	nomination	F	Alvarez	Sylvie	Sylvie Alvarez	ambassadeur extraordinaire et plénipotentiaire de la République française à la Grenade;en résidence à Castries		oui	Grenade						oui								
JORF	JORFTEXT000000724701	1992-10-07	nomination	F	Alvarez	Sylvie	Sylvie Alvarez	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Commonwealth de Saint-Vincent et les Grenadines;en résidence à Castries		oui	Saint-Vincent-et-les Grenadines						oui								
JORF	JORFTEXT000000178013	1992-10-07	nomination	M	Morel	Pierre	Pierre Morel	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la Mongolie;en résidence à Moscou		oui	Mongolie						oui								
JORF	JORFTEXT000000725379	1992-09-29	nomination	M	Pallu de Beaupuy	Alain	Alain Pallu de Beaupuy	ambassadeur, haut représentant de la République française en République centrafricaine		oui	Centrafrique						oui								
JORF	JORFTEXT000000543246	1992-09-24	nomination	M	Morel	Pierre	Pierre Morel	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Géorgie en résidence à Moscou		oui	Géorgie						oui								
JORF	JORFTEXT000000542752	1992-09-24	nomination	M	Morel	Pierre	Pierre Morel	ambassadeur extraordinaire et plénipotentiaire de la République française en République du Turkménistan en résidence à Moscou		oui	Turkménistan						oui								
JORF	JORFTEXT000000542751	1992-09-24	nomination	F	Alvarez	Sylvie	Sylvie Alvarez	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Commonwealth de la Dominique;en résidence à Castries		oui	Dominique						oui								
JORF	JORFTEXT000000360838	1992-09-24	nomination	F	Alvarez	Sylvie	Sylvie Alvarez	ambassadeur extraordinaire et plénipotentiaire de la République française à Saint-Christophe et Nièves;en résidence à Castries		oui	Saint-Christophe-et-Niévès						oui								
JORF	JORFTEXT000000176852	1992-09-24	nomination	F	Alvarez	Sylvie	Sylvie Alvarez	ambassadeur extraordinaire et plénipotentiaire de la République française auprès du Commonwealth d'Antigue et Barbude;en résidence à Castries		oui	Antigua-et-Barbuda						oui								
JORF	JORFTEXT000000543111	1992-09-23	nomination	M	Losguardi	Claude	Claude Losguardi	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Soudan		oui	Soudan						oui								
JORF	JORFTEXT000000360655	1992-09-12	nomination	M	Morel	Pierre	Pierre Morel	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Moldavie;en résidence à Moscou		oui	Moldavie						oui								
JORF	JORFTEXT000000357698	1992-09-05	nomination	M	Laureau	Jacques	Jacques Laureau	ambassadeur, représentant permanent de la France auprès de l'Organisation des Nations Unies pour l'alimentation et l'agriculture et des autres institutions internationales ayant compétence pour l'alimentation et l'agriculture dont le siège est à Rome		oui		oui					oui								
JORF	JORFTEXT000000540065	1992-09-03	nomination	M	Plaisant	François	François Plaisant	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la Principauté de Liechtenstein;en résidence à Berne		oui	Liechtenstein						oui								
JORF	JORFTEXT000000175273	1992-09-03	nomination	M	Bouffandeau	Jean-François	Jean-François Bouffandeau	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République des Maldives;en résidence à Colombo		oui	Maldives						oui								
JORF	JORFTEXT000000175566	1992-09-02	nomination	M	Mazeo	Jean	Jean Mazeo	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Vanuatu		oui	Vanuatu						oui								
JORF	JORFTEXT000000723860	1992-08-22	nomination	M	Guelluy	Philippe	Philippe Guelluy	ambassadeur extraordinaire et plénipotentiaire de la République française en Norvège		oui	Norvège						oui								
JORF	JORFTEXT000000358364	1992-08-22	nomination	M	Mouton	François	François Mouton	ambassadeur extraordinaire et plénipotentiaire de la République française en Irlande		oui	Irlande						oui								
JORF	JORFTEXT000000358479	1992-08-13	nomination	M	Dijoud	Paul	Paul Dijoud	ambassadeur extraordinaire et plénipotentiaire de la République française au Mexique		oui	Mexique						oui								
JORF	JORFTEXT000000724284	1992-08-08	nomination	M	Kessedjian	Bernard	Bernard Kessedjian	ambassadeur, haut représentant de la République française auprès de la République algérienne démocratique et populaire		oui	Algérie						oui								
JORF	JORFTEXT000000358519	1992-07-19	nomination	M	Grenier	Alain	Alain Grenier	ambassadeur extraordinaire et plénipotentiaire de la République française au Portugal		oui	Portugal						oui								
JORF	JORFTEXT000000175850	1992-07-19	nomination	M	O'Cornesse	Patrick	Patrick O'Cornesse	ambassadeur extraordinaire et plénipotentiaire de la République française au Danemark		oui	Danemark						oui								
JORF	JORFTEXT000000359030	1992-07-18	nomination	M	Taix	Jean-Paul	Jean-Paul Taix	ambassadeur extraordinaire et plénipotentiaire de la République française en République populaire du Bénin		oui	Bénin						oui								
JORF	JORFTEXT000000174890	1992-07-05	nomination	M	Cadet	Jean	Jean Cadet	ambassadeur extraordinaire et plénipotentiaire de la République française en Grèce		oui	Grèce						oui								
JORF	JORFTEXT000000723444	1992-07-04	nomination	F	Alvarez	Sylvie	Sylvie Alvarez	ambassadeur extraordinaire et plénipotentiaire de la République française à Sainte-Lucie		oui	Sainte-Lucie						oui								
JORF	JORFTEXT000000540664	1992-07-04	nomination	M	Giustetti	Louis	Louis Giustetti	ambassadeur extraordinaire et plénipotentiaire de la République française en Papouasie-Nouvelle-Guinée		oui	Papouasie-Nouvelle-Guinée						oui								
JORF	JORFTEXT000000540663	1992-07-04	nomination	M	Guyomard	Paul	Paul Guyomard	ambassadeur extraordinaire et plénipotentiaire de la République française en République dominicaine		oui	Dominique						oui								
JORF	JORFTEXT000000540745	1992-06-24	nomination	M	Saillard	Yves	Yves Saillard	ambassadeur extraordinaire et plénipotentiaire de la République française en République du Honduras		oui	Honduras						oui								
JORF	JORFTEXT000000358677	1992-06-24	nomination	M	Laugel	Marcel	Marcel Laugel	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Yémen		oui	Yémen						oui								
JORF	JORFTEXT000000540584	1992-06-23	nomination	M	Bouffandeau	Jean-François	Jean-François Bouffandeau	ambassadeur extraordinaire et plénipotentiaire de la République française au Sri Lanka		oui	Sri Lanka						oui								
JORF	JORFTEXT000000175308	1992-06-19	nomination	M	Roze	Xavier	Xavier Roze	ambassadeur extraordinaire et plénipotentiaire de la République française au Laos		oui	Laos						oui								
JORF	JORFTEXT000000358593	1992-06-16	nomination	M	de Bouillane de Lacoste	Jean-Noël	Jean-Noël de Bouillane de Lacoste	ambassadeur extraordinaire et plénipotentiaire de la République française en Tunisie		oui	Tunisie						oui								
JORF	JORFTEXT000000711711	1992-06-05	nomination	M	Poncet	Bernard	Bernard Poncet	ambassadeur extraordinaire et plénipotentiaire de la République française en Slovénie		oui	Slovénie						oui								
JORF	JORFTEXT000000345633	1992-06-05	nomination	M	Fessard de Foucault	Bertrand	Bertrand Fessard de Foucault	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République du Kazakhstan		oui	Kazakhstan						oui								
JORF	JORFTEXT000000162184	1992-06-05	nomination	M	Chenu	Georges-Marie	Georges-Marie Chenu	ambassadeur extraordinaire et plénipotentiaire de la République française en Croatie		oui	Croatie						oui								
JORF	JORFTEXT000000357522	1992-05-22	nomination	M	Faure	Jacques	Jacques Faure	ambassadeur extraordinaire et plénipotentiaire de la République française en Albanie		oui	Albanie						oui								
JORF	JORFTEXT000000723071	1992-05-20	nomination	M	Dufourcq	Bertrand	Bertrand Dufourcq	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de la République fédérale d'Allemagne		oui	Allemagne						oui								
JORF	JORFTEXT000000538982	1992-05-06	nomination	M	Scheer	François	François Scheer	ambassadeur, représentant permanent de la France auprès des communautés européennes à Bruxelles		oui		oui					oui								
JORF	JORFTEXT000000538980	1992-05-06	nomination	M	de Bancalis de Maurel d'Aragon	Charles	Charles de Bancalis de Maurel d'Aragon	ambassadeur extraordinaire et plénipotentiaire de la République française auprès de l'Etat du Koweït		oui	Koweït						oui								
JORF	JORFTEXT000000356669	1992-04-25	nomination	M	de Zorzi	Joël	Joël de Zorzi	ambassadeur extraordinaire et plénipotentiaire de la République française à l'île Maurice		oui	Maurice						oui								
JORF	JORFTEXT000000539833	1992-04-24	nomination	M	Jolif	Claude	Claude Jolif	ambassadeur extraordinaire et plénipotentiaire de la République française en République de Biélorussie		oui	Biélorussie						oui								
